CO,NOx,time,id
89.23,1.24,82.3,idm_0
88.53,1.24,82.4,idm_0
87.84,1.24,82.5,idm_0
87.14,1.24,82.6,idm_0
86.44,1.24,82.7,idm_0
85.73,1.24,82.8,idm_0
85.02,1.24,82.9,idm_0
84.3,1.24,83.0,idm_0
83.58,1.24,83.1,idm_0
82.85,1.24,83.2,idm_0
82.11,1.24,83.3,idm_0
81.36,1.23,83.4,idm_0
80.6,1.23,83.5,idm_0
79.82,1.23,83.6,idm_0
79.03,1.22,83.7,idm_0
78.23,1.22,83.8,idm_0
77.4,1.22,83.9,idm_0
76.55,1.21,84.0,idm_0
75.68,1.2,84.1,idm_0
74.78,1.2,84.2,idm_0
73.85,1.19,84.3,idm_0
72.9,1.18,84.4,idm_0
71.9,1.17,84.5,idm_0
70.87,1.15,84.6,idm_0
69.79,1.14,84.7,idm_0
68.68,1.13,84.8,idm_0
67.51,1.11,84.9,idm_0
66.3,1.09,85.0,idm_0
65.03,1.07,85.1,idm_0
63.71,1.05,85.2,idm_0
62.34,1.02,85.3,idm_0
60.91,1.0,85.4,idm_0
59.42,0.97,85.5,idm_0
57.89,0.94,85.6,idm_0
56.3,0.91,85.7,idm_0
54.66,0.87,85.8,idm_0
52.98,0.83,85.9,idm_0
51.27,0.8,86.0,idm_0
0.0,0.0,86.1,idm_0
0.0,0.0,86.2,idm_0
0.0,0.0,86.3,idm_0
0.0,0.0,86.4,idm_0
0.0,0.0,86.5,idm_0
0.0,0.0,86.6,idm_0
0.0,0.0,86.7,idm_0
0.0,0.0,86.8,idm_0
0.0,0.0,86.9,idm_0
0.0,0.0,87.0,idm_0
0.0,0.0,87.1,idm_0
0.0,0.0,87.2,idm_0
0.0,0.0,87.3,idm_0
0.0,0.0,87.4,idm_0
0.0,0.0,87.5,idm_0
0.0,0.0,87.6,idm_0
0.0,0.0,87.7,idm_0
0.0,0.0,87.8,idm_0
0.0,0.0,87.9,idm_0
0.0,0.0,88.0,idm_0
0.0,0.0,88.1,idm_0
0.0,0.0,88.2,idm_0
0.0,0.0,88.3,idm_0
0.0,0.0,88.4,idm_0
0.0,0.0,88.5,idm_0
0.0,0.0,88.6,idm_0
0.0,0.0,88.7,idm_0
0.0,0.0,88.8,idm_0
0.0,0.0,88.9,idm_0
0.0,0.0,89.0,idm_0
0.0,0.0,89.1,idm_0
0.0,0.0,89.2,idm_0
0.0,0.0,89.3,idm_0
0.0,0.0,89.4,idm_0
0.0,0.0,89.5,idm_0
0.0,0.0,89.6,idm_0
0.0,0.0,89.7,idm_0
0.0,0.0,89.8,idm_0
0.0,0.0,89.9,idm_0
0.0,0.0,90.0,idm_0
0.0,0.0,90.1,idm_0
0.0,0.0,90.2,idm_0
0.0,0.0,90.3,idm_0
0.0,0.0,90.4,idm_0
0.0,0.0,90.5,idm_0
0.0,0.0,90.6,idm_0
0.0,0.0,90.7,idm_0
0.0,0.0,90.8,idm_0
0.0,0.0,90.9,idm_0
0.0,0.0,91.0,idm_0
0.0,0.0,91.1,idm_0
0.0,0.0,91.2,idm_0
0.0,0.0,91.3,idm_0
0.0,0.0,91.4,idm_0
0.0,0.0,91.5,idm_0
0.0,0.0,91.6,idm_0
0.0,0.0,91.7,idm_0
0.0,0.0,91.8,idm_0
0.0,0.0,91.9,idm_0
0.0,0.0,92.0,idm_0
0.0,0.0,92.1,idm_0
0.0,0.0,92.2,idm_0
0.0,0.0,92.3,idm_0
0.0,0.0,92.4,idm_0
0.0,0.0,92.5,idm_0
0.0,0.0,92.6,idm_0
0.0,0.0,92.7,idm_0
0.0,0.0,92.8,idm_0
0.0,0.0,92.9,idm_0
0.0,0.0,93.0,idm_0
0.0,0.0,93.1,idm_0
0.0,0.0,93.2,idm_0
0.0,0.0,93.3,idm_0
0.0,0.0,93.4,idm_0
0.0,0.0,93.5,idm_0
0.0,0.0,93.6,idm_0
0.0,0.0,93.7,idm_0
0.0,0.0,93.8,idm_0
0.0,0.0,93.9,idm_0
0.0,0.0,94.0,idm_0
0.0,0.0,94.1,idm_0
0.0,0.0,94.2,idm_0
0.0,0.0,94.3,idm_0
0.0,0.0,94.4,idm_0
0.0,0.0,94.5,idm_0
0.0,0.0,94.6,idm_0
0.0,0.0,94.7,idm_0
0.0,0.0,94.8,idm_0
0.0,0.0,94.9,idm_0
0.0,0.0,95.0,idm_0
0.0,0.0,95.1,idm_0
0.0,0.0,95.2,idm_0
0.0,0.0,95.3,idm_0
0.0,0.0,95.4,idm_0
0.0,0.0,95.5,idm_0
0.0,0.0,95.6,idm_0
0.0,0.0,95.7,idm_0
0.0,0.0,95.8,idm_0
0.0,0.0,95.9,idm_0
0.0,0.0,96.0,idm_0
0.0,0.0,96.1,idm_0
0.0,0.0,96.2,idm_0
0.0,0.0,96.3,idm_0
0.0,0.0,96.4,idm_0
0.0,0.0,96.5,idm_0
0.0,0.0,96.6,idm_0
0.0,0.0,96.7,idm_0
0.0,0.0,96.8,idm_0
0.0,0.0,96.9,idm_0
0.0,0.0,97.0,idm_0
0.0,0.0,97.1,idm_0
0.0,0.0,97.2,idm_0
0.0,0.0,97.3,idm_0
0.0,0.0,97.4,idm_0
0.0,0.0,97.5,idm_0
0.0,0.0,97.6,idm_0
0.0,0.0,97.7,idm_0
0.0,0.0,97.8,idm_0
0.0,0.0,97.9,idm_0
0.0,0.0,98.0,idm_0
0.0,0.0,98.1,idm_0
0.0,0.0,98.2,idm_0
0.0,0.0,98.3,idm_0
0.0,0.0,98.4,idm_0
0.0,0.0,98.5,idm_0
0.0,0.0,98.6,idm_0
0.0,0.0,98.7,idm_0
0.0,0.0,98.8,idm_0
0.0,0.0,98.9,idm_0
0.0,0.0,99.0,idm_0
0.0,0.0,99.1,idm_0
0.0,0.0,99.2,idm_0
0.0,0.0,99.3,idm_0
0.0,0.0,99.4,idm_0
0.0,0.0,99.5,idm_0
0.0,0.0,99.6,idm_0
0.0,0.0,99.7,idm_0
0.0,0.0,99.8,idm_0
0.0,0.0,99.9,idm_0
0.0,0.0,100.0,idm_0
0.0,0.0,100.1,idm_0
0.0,0.0,100.2,idm_0
0.0,0.0,100.3,idm_0
0.0,0.0,100.4,idm_0
0.0,0.0,100.5,idm_0
0.0,0.0,100.6,idm_0
0.0,0.0,100.7,idm_0
0.0,0.0,100.8,idm_0
0.0,0.0,100.9,idm_0
0.0,0.0,101.0,idm_0
0.0,0.0,101.1,idm_0
0.0,0.0,101.2,idm_0
0.0,0.0,101.3,idm_0
0.0,0.0,101.4,idm_0
0.0,0.0,101.5,idm_0
0.0,0.0,101.6,idm_0
0.0,0.0,101.7,idm_0
0.0,0.0,101.8,idm_0
0.0,0.0,101.9,idm_0
0.0,0.0,102.0,idm_0
0.0,0.0,102.1,idm_0
0.0,0.0,102.2,idm_0
0.0,0.0,102.3,idm_0
0.0,0.0,102.4,idm_0
0.0,0.0,102.5,idm_0
0.0,0.0,102.6,idm_0
0.0,0.0,102.7,idm_0
164.77,1.2,102.8,idm_0
164.69,1.2,102.9,idm_0
164.54,1.2,103.0,idm_0
164.33,1.2,103.1,idm_0
164.06,1.2,103.2,idm_0
163.74,1.2,103.3,idm_0
163.36,1.2,103.4,idm_0
162.94,1.2,103.5,idm_0
162.48,1.2,103.6,idm_0
161.98,1.2,103.7,idm_0
161.43,1.2,103.8,idm_0
160.86,1.19,103.9,idm_0
160.25,1.19,104.0,idm_0
159.61,1.19,104.1,idm_0
158.94,1.19,104.2,idm_0
158.24,1.19,104.3,idm_0
157.53,1.19,104.4,idm_0
156.79,1.19,104.5,idm_0
156.03,1.19,104.6,idm_0
155.25,1.19,104.7,idm_0
154.46,1.19,104.8,idm_0
153.65,1.19,104.9,idm_0
152.82,1.19,105.0,idm_0
151.99,1.19,105.1,idm_0
151.14,1.19,105.2,idm_0
150.27,1.19,105.3,idm_0
149.4,1.19,105.4,idm_0
148.52,1.19,105.5,idm_0
147.63,1.19,105.6,idm_0
146.74,1.19,105.7,idm_0
145.84,1.19,105.8,idm_0
144.93,1.19,105.9,idm_0
144.01,1.19,106.0,idm_0
143.09,1.2,106.1,idm_0
142.17,1.2,106.2,idm_0
141.24,1.2,106.3,idm_0
140.31,1.2,106.4,idm_0
139.38,1.2,106.5,idm_0
138.45,1.2,106.6,idm_0
137.51,1.2,106.7,idm_0
136.57,1.21,106.8,idm_0
135.63,1.21,106.9,idm_0
134.69,1.21,107.0,idm_0
133.75,1.21,107.1,idm_0
132.81,1.21,107.2,idm_0
131.87,1.22,107.3,idm_0
130.94,1.22,107.4,idm_0
130.0,1.22,107.5,idm_0
129.06,1.22,107.6,idm_0
128.13,1.22,107.7,idm_0
127.2,1.23,107.8,idm_0
126.27,1.23,107.9,idm_0
125.34,1.23,108.0,idm_0
124.41,1.24,108.1,idm_0
123.49,1.24,108.2,idm_0
122.57,1.24,108.3,idm_0
121.65,1.24,108.4,idm_0
120.74,1.25,108.5,idm_0
119.83,1.25,108.6,idm_0
118.92,1.25,108.7,idm_0
118.02,1.26,108.8,idm_0
117.12,1.26,108.9,idm_0
116.22,1.26,109.0,idm_0
115.33,1.27,109.1,idm_0
114.45,1.27,109.2,idm_0
113.56,1.27,109.3,idm_0
112.69,1.28,109.4,idm_0
111.81,1.28,109.5,idm_0
110.94,1.28,109.6,idm_0
110.08,1.29,109.7,idm_0
109.22,1.29,109.8,idm_0
108.37,1.29,109.9,idm_0
107.52,1.3,110.0,idm_0
106.68,1.3,110.1,idm_0
105.84,1.31,110.2,idm_0
105.01,1.31,110.3,idm_0
104.18,1.31,110.4,idm_0
103.36,1.32,110.5,idm_0
102.54,1.32,110.6,idm_0
101.73,1.33,110.7,idm_0
100.92,1.33,110.8,idm_0
100.12,1.33,110.9,idm_0
99.33,1.34,111.0,idm_0
98.54,1.34,111.1,idm_0
97.76,1.35,111.2,idm_0
96.98,1.35,111.3,idm_0
96.21,1.36,111.4,idm_0
95.44,1.36,111.5,idm_0
94.68,1.36,111.6,idm_0
93.92,1.37,111.7,idm_0
93.17,1.37,111.8,idm_0
92.43,1.38,111.9,idm_0
91.68,1.38,112.0,idm_0
90.95,1.39,112.1,idm_0
90.21,1.39,112.2,idm_0
89.48,1.4,112.3,idm_0
88.76,1.4,112.4,idm_0
88.04,1.4,112.5,idm_0
87.31,1.41,112.6,idm_0
86.59,1.41,112.7,idm_0
85.88,1.42,112.8,idm_0
85.16,1.42,112.9,idm_0
84.44,1.42,113.0,idm_0
83.71,1.43,113.1,idm_0
82.98,1.43,113.2,idm_0
82.25,1.43,113.3,idm_0
81.5,1.44,113.4,idm_0
80.75,1.44,113.5,idm_0
79.98,1.44,113.6,idm_0
79.19,1.44,113.7,idm_0
78.38,1.44,113.8,idm_0
77.54,1.44,113.9,idm_0
76.68,1.44,114.0,idm_0
75.77,1.44,114.1,idm_0
74.82,1.43,114.2,idm_0
73.82,1.43,114.3,idm_0
72.76,1.42,114.4,idm_0
71.62,1.41,114.5,idm_0
70.41,1.4,114.6,idm_0
69.1,1.38,114.7,idm_0
67.69,1.36,114.8,idm_0
66.16,1.34,114.9,idm_0
64.51,1.32,115.0,idm_0
62.7,1.29,115.1,idm_0
60.74,1.26,115.2,idm_0
58.61,1.22,115.3,idm_0
56.31,1.18,115.4,idm_0
53.81,1.13,115.5,idm_0
51.11,1.07,115.6,idm_0
48.23,1.01,115.7,idm_0
45.15,0.95,115.8,idm_0
41.89,0.88,115.9,idm_0
38.46,0.8,116.0,idm_0
0.0,0.0,116.1,idm_0
0.0,0.0,116.2,idm_0
0.0,0.0,116.3,idm_0
0.0,0.0,116.4,idm_0
0.0,0.0,116.5,idm_0
0.0,0.0,116.6,idm_0
0.0,0.0,116.7,idm_0
0.0,0.0,116.8,idm_0
0.0,0.0,116.9,idm_0
0.0,0.0,117.0,idm_0
0.0,0.0,117.1,idm_0
0.0,0.0,117.2,idm_0
0.0,0.0,117.3,idm_0
0.0,0.0,117.4,idm_0
0.0,0.0,117.5,idm_0
0.0,0.0,117.6,idm_0
0.0,0.0,117.7,idm_0
0.0,0.0,117.8,idm_0
0.0,0.0,117.9,idm_0
0.0,0.0,118.0,idm_0
0.0,0.0,118.1,idm_0
0.0,0.0,118.2,idm_0
0.0,0.0,118.3,idm_0
0.0,0.0,118.4,idm_0
0.0,0.0,118.5,idm_0
0.0,0.0,118.6,idm_0
0.0,0.0,118.7,idm_0
0.0,0.0,118.8,idm_0
0.0,0.0,118.9,idm_0
0.0,0.0,119.0,idm_0
0.0,0.0,119.1,idm_0
0.0,0.0,119.2,idm_0
0.0,0.0,119.3,idm_0
0.0,0.0,119.4,idm_0
0.0,0.0,119.5,idm_0
0.0,0.0,119.6,idm_0
0.0,0.0,119.7,idm_0
0.0,0.0,119.8,idm_0
0.0,0.0,119.9,idm_0
0.0,0.0,120.0,idm_0
0.0,0.0,120.1,idm_0
0.0,0.0,120.2,idm_0
0.0,0.0,120.3,idm_0
0.0,0.0,120.4,idm_0
0.0,0.0,120.5,idm_0
0.0,0.0,120.6,idm_0
0.0,0.0,120.7,idm_0
0.0,0.0,120.8,idm_0
0.0,0.0,120.9,idm_0
0.0,0.0,121.0,idm_0
0.0,0.0,121.1,idm_0
0.0,0.0,121.2,idm_0
0.0,0.0,121.3,idm_0
0.0,0.0,121.4,idm_0
0.0,0.0,121.5,idm_0
0.0,0.0,121.6,idm_0
0.0,0.0,121.7,idm_0
0.0,0.0,121.8,idm_0
0.0,0.0,121.9,idm_0
0.0,0.0,122.0,idm_0
0.0,0.0,122.1,idm_0
0.0,0.0,122.2,idm_0
0.0,0.0,122.3,idm_0
0.0,0.0,122.4,idm_0
0.0,0.0,122.5,idm_0
0.0,0.0,122.6,idm_0
0.0,0.0,122.7,idm_0
0.0,0.0,122.8,idm_0
0.0,0.0,122.9,idm_0
0.0,0.0,123.0,idm_0
0.0,0.0,123.1,idm_0
0.0,0.0,123.2,idm_0
0.0,0.0,123.3,idm_0
0.0,0.0,123.4,idm_0
0.0,0.0,123.5,idm_0
0.0,0.0,123.6,idm_0
0.0,0.0,123.7,idm_0
0.0,0.0,123.8,idm_0
0.0,0.0,123.9,idm_0
0.0,0.0,124.0,idm_0
0.0,0.0,124.1,idm_0
0.0,0.0,124.2,idm_0
0.0,0.0,124.3,idm_0
0.0,0.0,124.4,idm_0
0.0,0.0,124.5,idm_0
0.0,0.0,124.6,idm_0
0.0,0.0,124.7,idm_0
0.0,0.0,124.8,idm_0
0.0,0.0,124.9,idm_0
0.0,0.0,125.0,idm_0
0.0,0.0,125.1,idm_0
0.0,0.0,125.2,idm_0
0.0,0.0,125.3,idm_0
0.0,0.0,125.4,idm_0
0.0,0.0,125.5,idm_0
0.0,0.0,125.6,idm_0
0.0,0.0,125.7,idm_0
0.0,0.0,125.8,idm_0
0.0,0.0,125.9,idm_0
0.0,0.0,126.0,idm_0
0.0,0.0,126.1,idm_0
0.0,0.0,126.2,idm_0
0.0,0.0,126.3,idm_0
0.0,0.0,126.4,idm_0
0.0,0.0,126.5,idm_0
0.0,0.0,126.6,idm_0
0.0,0.0,126.7,idm_0
0.0,0.0,126.8,idm_0
0.0,0.0,126.9,idm_0
0.0,0.0,127.0,idm_0
0.0,0.0,127.1,idm_0
0.0,0.0,127.2,idm_0
0.0,0.0,127.3,idm_0
0.0,0.0,127.4,idm_0
0.0,0.0,127.5,idm_0
0.0,0.0,127.6,idm_0
0.0,0.0,127.7,idm_0
0.0,0.0,127.8,idm_0
0.0,0.0,127.9,idm_0
0.0,0.0,128.0,idm_0
0.0,0.0,128.1,idm_0
0.0,0.0,128.2,idm_0
0.0,0.0,128.3,idm_0
0.0,0.0,128.4,idm_0
0.0,0.0,128.5,idm_0
0.0,0.0,128.6,idm_0
0.0,0.0,128.7,idm_0
0.0,0.0,128.8,idm_0
0.0,0.0,128.9,idm_0
0.0,0.0,129.0,idm_0
0.0,0.0,129.1,idm_0
0.0,0.0,129.2,idm_0
0.0,0.0,129.3,idm_0
0.0,0.0,129.4,idm_0
0.0,0.0,129.5,idm_0
0.0,0.0,129.6,idm_0
0.0,0.0,129.7,idm_0
0.0,0.0,129.8,idm_0
0.0,0.0,129.9,idm_0
0.0,0.0,130.0,idm_0
0.0,0.0,130.1,idm_0
0.0,0.0,130.2,idm_0
0.0,0.0,130.3,idm_0
0.0,0.0,130.4,idm_0
0.0,0.0,130.5,idm_0
0.0,0.0,130.6,idm_0
0.0,0.0,130.7,idm_0
0.0,0.0,130.8,idm_0
0.0,0.0,130.9,idm_0
0.0,0.0,131.0,idm_0
0.0,0.0,131.1,idm_0
0.0,0.0,131.2,idm_0
0.0,0.0,131.3,idm_0
0.0,0.0,131.4,idm_0
0.0,0.0,131.5,idm_0
0.0,0.0,131.6,idm_0
0.0,0.0,131.7,idm_0
0.0,0.0,131.8,idm_0
0.0,0.0,131.9,idm_0
0.0,0.0,132.0,idm_0
0.0,0.0,132.1,idm_0
0.0,0.0,132.2,idm_0
0.0,0.0,132.3,idm_0
0.0,0.0,132.4,idm_0
0.0,0.0,132.5,idm_0
0.0,0.0,132.6,idm_0
0.0,0.0,132.7,idm_0
0.0,0.0,132.8,idm_0
0.0,0.0,132.9,idm_0
0.0,0.0,133.0,idm_0
0.0,0.0,133.1,idm_0
0.0,0.0,133.2,idm_0
0.0,0.0,133.3,idm_0
0.0,0.0,133.4,idm_0
0.0,0.0,133.5,idm_0
0.0,0.0,133.6,idm_0
0.0,0.0,133.7,idm_0
0.0,0.0,133.8,idm_0
0.0,0.0,133.9,idm_0
0.0,0.0,134.0,idm_0
0.0,0.0,134.1,idm_0
0.0,0.0,134.2,idm_0
0.0,0.0,134.3,idm_0
0.0,0.0,134.4,idm_0
0.0,0.0,134.5,idm_0
0.0,0.0,134.6,idm_0
0.0,0.0,134.7,idm_0
0.0,0.0,134.8,idm_0
0.0,0.0,134.9,idm_0
0.0,0.0,135.0,idm_0
0.0,0.0,135.1,idm_0
0.0,0.0,135.2,idm_0
0.0,0.0,135.3,idm_0
0.0,0.0,135.4,idm_0
0.0,0.0,135.5,idm_0
0.0,0.0,135.6,idm_0
0.0,0.0,135.7,idm_0
0.0,0.0,135.8,idm_0
0.0,0.0,135.9,idm_0
0.0,0.0,136.0,idm_0
0.0,0.0,136.1,idm_0
0.0,0.0,136.2,idm_0
0.0,0.0,136.3,idm_0
0.0,0.0,136.4,idm_0
0.0,0.0,136.5,idm_0
164.71,1.2,136.6,idm_0
164.58,1.2,136.7,idm_0
164.38,1.2,136.8,idm_0
164.11,1.2,136.9,idm_0
163.79,1.2,137.0,idm_0
163.41,1.2,137.1,idm_0
162.99,1.2,137.2,idm_0
162.52,1.2,137.3,idm_0
162.0,1.2,137.4,idm_0
161.45,1.2,137.5,idm_0
160.85,1.19,137.6,idm_0
160.23,1.19,137.7,idm_0
159.57,1.19,137.8,idm_0
158.89,1.19,137.9,idm_0
158.18,1.19,138.0,idm_0
157.44,1.19,138.1,idm_0
156.69,1.19,138.2,idm_0
155.91,1.19,138.3,idm_0
155.11,1.19,138.4,idm_0
154.3,1.19,138.5,idm_0
153.47,1.19,138.6,idm_0
152.63,1.19,138.7,idm_0
151.77,1.19,138.8,idm_0
150.9,1.19,138.9,idm_0
150.02,1.19,139.0,idm_0
149.13,1.19,139.1,idm_0
148.23,1.19,139.2,idm_0
147.33,1.19,139.3,idm_0
146.41,1.19,139.4,idm_0
145.49,1.2,139.5,idm_0
144.56,1.2,139.6,idm_0
143.63,1.2,139.7,idm_0
142.7,1.2,139.8,idm_0
141.76,1.2,139.9,idm_0
140.81,1.2,140.0,idm_0
139.87,1.2,140.1,idm_0
138.92,1.21,140.2,idm_0
137.97,1.21,140.3,idm_0
137.01,1.21,140.4,idm_0
136.06,1.21,140.5,idm_0
135.11,1.21,140.6,idm_0
134.15,1.21,140.7,idm_0
133.2,1.22,140.8,idm_0
132.25,1.22,140.9,idm_0
131.3,1.22,141.0,idm_0
130.34,1.22,141.1,idm_0
129.39,1.23,141.2,idm_0
128.45,1.23,141.3,idm_0
127.5,1.23,141.4,idm_0
126.56,1.23,141.5,idm_0
125.62,1.24,141.6,idm_0
124.68,1.24,141.7,idm_0
123.74,1.24,141.8,idm_0
122.81,1.25,141.9,idm_0
121.88,1.25,142.0,idm_0
120.95,1.25,142.1,idm_0
120.03,1.26,142.2,idm_0
119.11,1.26,142.3,idm_0
118.2,1.26,142.4,idm_0
117.29,1.27,142.5,idm_0
116.38,1.27,142.6,idm_0
115.48,1.27,142.7,idm_0
114.58,1.28,142.8,idm_0
113.69,1.28,142.9,idm_0
112.8,1.28,143.0,idm_0
111.92,1.29,143.1,idm_0
111.04,1.29,143.2,idm_0
110.17,1.3,143.3,idm_0
109.3,1.3,143.4,idm_0
108.44,1.3,143.5,idm_0
107.59,1.31,143.6,idm_0
106.74,1.31,143.7,idm_0
105.89,1.32,143.8,idm_0
105.05,1.32,143.9,idm_0
104.22,1.33,144.0,idm_0
103.39,1.33,144.1,idm_0
102.57,1.33,144.2,idm_0
101.75,1.34,144.3,idm_0
100.94,1.34,144.4,idm_0
100.14,1.35,144.5,idm_0
99.34,1.35,144.6,idm_0
98.55,1.36,144.7,idm_0
97.76,1.36,144.8,idm_0
96.98,1.37,144.9,idm_0
96.21,1.37,145.0,idm_0
95.44,1.38,145.1,idm_0
94.68,1.38,145.2,idm_0
93.92,1.39,145.3,idm_0
93.17,1.39,145.4,idm_0
92.43,1.4,145.5,idm_0
91.69,1.4,145.6,idm_0
90.95,1.41,145.7,idm_0
90.22,1.41,145.8,idm_0
89.49,1.42,145.9,idm_0
88.77,1.42,146.0,idm_0
88.05,1.43,146.1,idm_0
87.33,1.43,146.2,idm_0
86.61,1.44,146.3,idm_0
85.9,1.44,146.4,idm_0
85.18,1.45,146.5,idm_0
84.46,1.45,146.6,idm_0
83.74,1.45,146.7,idm_0
83.02,1.46,146.8,idm_0
82.28,1.46,146.9,idm_0
81.54,1.46,147.0,idm_0
80.79,1.47,147.1,idm_0
80.02,1.47,147.2,idm_0
79.22,1.47,147.3,idm_0
78.41,1.47,147.4,idm_0
77.56,1.47,147.5,idm_0
76.68,1.47,147.6,idm_0
75.76,1.46,147.7,idm_0
74.78,1.46,147.8,idm_0
73.75,1.45,147.9,idm_0
72.64,1.45,148.0,idm_0
71.46,1.44,148.1,idm_0
70.18,1.42,148.2,idm_0
68.8,1.41,148.3,idm_0
67.3,1.39,148.4,idm_0
65.66,1.36,148.5,idm_0
63.87,1.34,148.6,idm_0
61.91,1.3,148.7,idm_0
59.78,1.27,148.8,idm_0
57.45,1.22,148.9,idm_0
54.92,1.17,149.0,idm_0
52.17,1.12,149.1,idm_0
49.21,1.06,149.2,idm_0
46.03,0.99,149.3,idm_0
42.64,0.92,149.4,idm_0
39.06,0.84,149.5,idm_0
35.32,0.75,149.6,idm_0
0.0,0.0,149.7,idm_0
0.0,0.0,149.8,idm_0
0.0,0.0,149.9,idm_0
0.0,0.0,150.0,idm_0
0.0,0.0,150.1,idm_0
0.0,0.0,150.2,idm_0
164.78,1.2,0.1,idm_1
163.5,1.21,0.2,idm_1
162.24,1.21,0.3,idm_1
161.0,1.21,0.4,idm_1
159.78,1.21,0.5,idm_1
158.57,1.21,0.6,idm_1
157.39,1.2,0.7,idm_1
156.23,1.2,0.8,idm_1
155.08,1.2,0.9,idm_1
153.96,1.2,1.0,idm_1
152.85,1.2,1.1,idm_1
151.77,1.2,1.2,idm_1
150.71,1.2,1.3,idm_1
149.66,1.19,1.4,idm_1
148.64,1.19,1.5,idm_1
147.64,1.19,1.6,idm_1
146.66,1.19,1.7,idm_1
145.7,1.18,1.8,idm_1
144.76,1.18,1.9,idm_1
143.84,1.18,2.0,idm_1
142.94,1.17,2.1,idm_1
142.07,1.17,2.2,idm_1
141.21,1.17,2.3,idm_1
140.38,1.16,2.4,idm_1
139.57,1.16,2.5,idm_1
138.78,1.16,2.6,idm_1
138.01,1.15,2.7,idm_1
137.26,1.15,2.8,idm_1
136.53,1.14,2.9,idm_1
135.82,1.14,3.0,idm_1
135.13,1.14,3.1,idm_1
134.46,1.13,3.2,idm_1
133.82,1.13,3.3,idm_1
133.19,1.13,3.4,idm_1
132.58,1.12,3.5,idm_1
131.99,1.12,3.6,idm_1
131.41,1.12,3.7,idm_1
130.86,1.11,3.8,idm_1
130.32,1.11,3.9,idm_1
129.8,1.1,4.0,idm_1
129.3,1.1,4.1,idm_1
128.82,1.1,4.2,idm_1
128.35,1.1,4.3,idm_1
127.9,1.09,4.4,idm_1
127.46,1.09,4.5,idm_1
127.04,1.09,4.6,idm_1
126.63,1.08,4.7,idm_1
126.24,1.08,4.8,idm_1
125.86,1.08,4.9,idm_1
125.5,1.07,5.0,idm_1
125.15,1.07,5.1,idm_1
124.81,1.07,5.2,idm_1
124.48,1.07,5.3,idm_1
124.17,1.06,5.4,idm_1
123.87,1.06,5.5,idm_1
123.58,1.06,5.6,idm_1
123.3,1.06,5.7,idm_1
123.03,1.06,5.8,idm_1
122.77,1.05,5.9,idm_1
122.52,1.05,6.0,idm_1
122.29,1.05,6.1,idm_1
122.06,1.05,6.2,idm_1
121.84,1.05,6.3,idm_1
121.62,1.04,6.4,idm_1
121.42,1.04,6.5,idm_1
121.23,1.04,6.6,idm_1
121.04,1.04,6.7,idm_1
120.86,1.04,6.8,idm_1
120.69,1.04,6.9,idm_1
120.52,1.04,7.0,idm_1
120.36,1.03,7.1,idm_1
120.21,1.03,7.2,idm_1
120.06,1.03,7.3,idm_1
119.92,1.03,7.4,idm_1
119.79,1.03,7.5,idm_1
119.66,1.03,7.6,idm_1
119.53,1.03,7.7,idm_1
119.42,1.03,7.8,idm_1
119.3,1.03,7.9,idm_1
119.19,1.02,8.0,idm_1
119.09,1.02,8.1,idm_1
118.99,1.02,8.2,idm_1
118.89,1.02,8.3,idm_1
118.8,1.02,8.4,idm_1
118.71,1.02,8.5,idm_1
118.63,1.02,8.6,idm_1
118.55,1.02,8.7,idm_1
118.47,1.02,8.8,idm_1
118.4,1.02,8.9,idm_1
118.33,1.02,9.0,idm_1
118.26,1.02,9.1,idm_1
118.19,1.02,9.2,idm_1
118.13,1.01,9.3,idm_1
118.07,1.01,9.4,idm_1
118.01,1.01,9.5,idm_1
117.96,1.01,9.6,idm_1
117.91,1.01,9.7,idm_1
117.86,1.01,9.8,idm_1
117.81,1.01,9.9,idm_1
117.76,1.01,10.0,idm_1
117.72,1.01,10.1,idm_1
117.68,1.01,10.2,idm_1
117.63,1.01,10.3,idm_1
117.6,1.01,10.4,idm_1
117.56,1.01,10.5,idm_1
117.52,1.01,10.6,idm_1
117.49,1.01,10.7,idm_1
117.46,1.01,10.8,idm_1
117.43,1.01,10.9,idm_1
117.4,1.01,11.0,idm_1
117.37,1.01,11.1,idm_1
117.34,1.01,11.2,idm_1
117.32,1.01,11.3,idm_1
117.29,1.01,11.4,idm_1
117.27,1.01,11.5,idm_1
117.24,1.01,11.6,idm_1
117.22,1.01,11.7,idm_1
117.2,1.01,11.8,idm_1
117.18,1.01,11.9,idm_1
117.16,1.01,12.0,idm_1
117.14,1.01,12.1,idm_1
117.13,1.01,12.2,idm_1
117.11,1.01,12.3,idm_1
117.09,1.01,12.4,idm_1
117.08,1.01,12.5,idm_1
117.06,1.01,12.6,idm_1
117.05,1.01,12.7,idm_1
117.04,1.01,12.8,idm_1
117.02,1.01,12.9,idm_1
117.01,1.01,13.0,idm_1
117.0,1.0,13.1,idm_1
116.99,1.0,13.2,idm_1
116.98,1.0,13.3,idm_1
116.97,1.0,13.4,idm_1
116.96,1.0,13.5,idm_1
116.95,1.0,13.6,idm_1
116.94,1.0,13.7,idm_1
116.93,1.0,13.8,idm_1
116.92,1.0,13.9,idm_1
116.91,1.0,14.0,idm_1
116.91,1.0,14.1,idm_1
116.9,1.0,14.2,idm_1
