CO,id,time,NOx
108.36,idm_10,41.2,1.0
108.27,idm_10,41.3,1.0
108.18,idm_10,41.4,1.0
108.09,idm_10,41.5,1.0
107.99,idm_10,41.6,1.0
107.89,idm_10,41.7,1.0
107.78,idm_10,41.8,1.0
107.67,idm_10,41.9,1.0
107.55,idm_10,42.0,1.0
107.43,idm_10,42.1,1.01
107.31,idm_10,42.2,1.01
107.18,idm_10,42.3,1.01
107.04,idm_10,42.4,1.01
106.9,idm_10,42.5,1.01
106.76,idm_10,42.6,1.01
106.6,idm_10,42.7,1.01
106.45,idm_10,42.8,1.01
106.28,idm_10,42.9,1.02
106.11,idm_10,43.0,1.02
105.94,idm_10,43.1,1.02
105.75,idm_10,43.2,1.02
105.57,idm_10,43.3,1.02
105.37,idm_10,43.4,1.02
105.17,idm_10,43.5,1.02
104.96,idm_10,43.6,1.03
104.75,idm_10,43.7,1.03
104.53,idm_10,43.8,1.03
104.31,idm_10,43.9,1.03
104.07,idm_10,44.0,1.03
103.83,idm_10,44.1,1.03
103.59,idm_10,44.2,1.03
103.34,idm_10,44.3,1.03
103.08,idm_10,44.4,1.04
102.82,idm_10,44.5,1.04
102.55,idm_10,44.6,1.04
102.27,idm_10,44.7,1.04
101.99,idm_10,44.8,1.04
101.71,idm_10,44.9,1.04
101.41,idm_10,45.0,1.04
101.11,idm_10,45.1,1.04
100.81,idm_10,45.2,1.05
100.5,idm_10,45.3,1.05
100.18,idm_10,45.4,1.05
99.86,idm_10,45.5,1.05
99.53,idm_10,45.6,1.05
99.2,idm_10,45.7,1.05
98.86,idm_10,45.8,1.05
98.52,idm_10,45.9,1.05
98.17,idm_10,46.0,1.05
97.81,idm_10,46.1,1.06
97.45,idm_10,46.2,1.06
97.09,idm_10,46.3,1.06
96.72,idm_10,46.4,1.06
96.34,idm_10,46.5,1.06
95.96,idm_10,46.6,1.06
95.57,idm_10,46.7,1.06
95.18,idm_10,46.8,1.06
94.78,idm_10,46.9,1.06
94.37,idm_10,47.0,1.06
93.96,idm_10,47.1,1.06
93.55,idm_10,47.2,1.06
93.12,idm_10,47.3,1.06
92.69,idm_10,47.4,1.06
92.26,idm_10,47.5,1.06
91.81,idm_10,47.6,1.06
91.36,idm_10,47.7,1.06
90.9,idm_10,47.8,1.06
90.44,idm_10,47.9,1.05
89.96,idm_10,48.0,1.05
89.48,idm_10,48.1,1.05
88.99,idm_10,48.2,1.05
88.49,idm_10,48.3,1.05
87.97,idm_10,48.4,1.04
87.45,idm_10,48.5,1.04
86.92,idm_10,48.6,1.03
86.37,idm_10,48.7,1.03
85.81,idm_10,48.8,1.03
85.24,idm_10,48.9,1.02
84.66,idm_10,49.0,1.01
84.06,idm_10,49.1,1.01
83.45,idm_10,49.2,1.0
82.83,idm_10,49.3,0.99
82.19,idm_10,49.4,0.98
81.54,idm_10,49.5,0.97
80.88,idm_10,49.6,0.96
80.2,idm_10,49.7,0.95
79.51,idm_10,49.8,0.94
78.81,idm_10,49.9,0.93
78.1,idm_10,50.0,0.92
77.38,idm_10,50.1,0.9
76.65,idm_10,50.2,0.89
75.93,idm_10,50.3,0.87
75.2,idm_10,50.4,0.85
0.0,idm_10,50.5,0.0
0.0,idm_10,50.6,0.0
0.0,idm_10,50.7,0.0
0.0,idm_10,50.8,0.0
0.0,idm_10,50.9,0.0
0.0,idm_10,51.0,0.0
0.0,idm_10,51.1,0.0
0.0,idm_10,51.2,0.0
0.0,idm_10,51.3,0.0
0.0,idm_10,51.4,0.0
0.0,idm_10,51.5,0.0
0.0,idm_10,51.6,0.0
0.0,idm_10,51.7,0.0
0.0,idm_10,51.8,0.0
0.0,idm_10,51.9,0.0
0.0,idm_10,52.0,0.0
0.0,idm_10,52.1,0.0
0.0,idm_10,52.2,0.0
0.0,idm_10,52.3,0.0
0.0,idm_10,52.4,0.0
0.0,idm_10,52.5,0.0
0.0,idm_10,52.6,0.0
0.0,idm_10,52.7,0.0
0.0,idm_10,52.8,0.0
0.0,idm_10,52.9,0.0
0.0,idm_10,53.0,0.0
0.0,idm_10,53.1,0.0
0.0,idm_10,53.2,0.0
0.0,idm_10,53.3,0.0
0.0,idm_10,53.4,0.0
0.0,idm_10,53.5,0.0
0.0,idm_10,53.6,0.0
0.0,idm_10,53.7,0.0
0.0,idm_10,53.8,0.0
0.0,idm_10,53.9,0.0
0.0,idm_10,54.0,0.0
0.0,idm_10,54.1,0.0
0.0,idm_10,54.2,0.0
0.0,idm_10,54.3,0.0
0.0,idm_10,54.4,0.0
0.0,idm_10,54.5,0.0
0.0,idm_10,54.6,0.0
0.0,idm_10,54.7,0.0
0.0,idm_10,54.8,0.0
0.0,idm_10,54.9,0.0
0.0,idm_10,55.0,0.0
0.0,idm_10,55.1,0.0
0.0,idm_10,55.2,0.0
0.0,idm_10,55.3,0.0
0.0,idm_10,55.4,0.0
0.0,idm_10,55.5,0.0
0.0,idm_10,55.6,0.0
0.0,idm_10,55.7,0.0
0.0,idm_10,55.8,0.0
0.0,idm_10,55.9,0.0
0.0,idm_10,56.0,0.0
0.0,idm_10,56.1,0.0
0.0,idm_10,56.2,0.0
0.0,idm_10,56.3,0.0
0.0,idm_10,56.4,0.0
0.0,idm_10,56.5,0.0
0.0,idm_10,56.6,0.0
0.0,idm_10,56.7,0.0
0.0,idm_10,56.8,0.0
0.0,idm_10,56.9,0.0
0.0,idm_10,57.0,0.0
0.0,idm_10,57.1,0.0
0.0,idm_10,57.2,0.0
0.0,idm_10,57.3,0.0
0.0,idm_10,57.4,0.0
0.0,idm_10,57.5,0.0
0.0,idm_10,57.6,0.0
0.0,idm_10,57.7,0.0
0.0,idm_10,57.8,0.0
0.0,idm_10,57.9,0.0
0.0,idm_10,58.0,0.0
0.0,idm_10,58.1,0.0
0.0,idm_10,58.2,0.0
0.0,idm_10,58.3,0.0
0.0,idm_10,58.4,0.0
0.0,idm_10,58.5,0.0
0.0,idm_10,58.6,0.0
0.0,idm_10,58.7,0.0
0.0,idm_10,58.8,0.0
0.0,idm_10,58.9,0.0
0.0,idm_10,59.0,0.0
0.0,idm_10,59.1,0.0
146.62,idm_10,59.2,1.13
146.67,idm_10,59.3,1.13
146.68,idm_10,59.4,1.13
146.66,idm_10,59.5,1.13
146.61,idm_10,59.6,1.13
146.53,idm_10,59.7,1.13
146.43,idm_10,59.8,1.13
146.29,idm_10,59.9,1.14
146.12,idm_10,60.0,1.14
145.94,idm_10,60.1,1.14
145.72,idm_10,60.2,1.14
145.48,idm_10,60.3,1.14
145.22,idm_10,60.4,1.14
144.94,idm_10,60.5,1.14
144.63,idm_10,60.6,1.14
144.3,idm_10,60.7,1.14
143.96,idm_10,60.8,1.14
143.59,idm_10,60.9,1.14
143.21,idm_10,61.0,1.14
142.81,idm_10,61.1,1.14
142.39,idm_10,61.2,1.14
141.96,idm_10,61.3,1.14
141.51,idm_10,61.4,1.14
141.05,idm_10,61.5,1.14
140.58,idm_10,61.6,1.14
140.09,idm_10,61.7,1.14
139.59,idm_10,61.8,1.14
139.07,idm_10,61.9,1.14
138.55,idm_10,62.0,1.14
138.01,idm_10,62.1,1.15
137.46,idm_10,62.2,1.15
136.91,idm_10,62.3,1.15
136.34,idm_10,62.4,1.15
135.76,idm_10,62.5,1.15
135.18,idm_10,62.6,1.15
134.59,idm_10,62.7,1.15
133.99,idm_10,62.8,1.15
133.38,idm_10,62.9,1.15
132.77,idm_10,63.0,1.15
132.15,idm_10,63.1,1.15
131.52,idm_10,63.2,1.15
130.89,idm_10,63.3,1.15
130.25,idm_10,63.4,1.15
129.61,idm_10,63.5,1.15
128.96,idm_10,63.6,1.15
128.31,idm_10,63.7,1.15
127.65,idm_10,63.8,1.15
126.99,idm_10,63.9,1.15
126.33,idm_10,64.0,1.15
125.66,idm_10,64.1,1.15
124.99,idm_10,64.2,1.15
124.32,idm_10,64.3,1.16
123.64,idm_10,64.4,1.16
122.96,idm_10,64.5,1.16
122.28,idm_10,64.6,1.16
121.6,idm_10,64.7,1.16
120.91,idm_10,64.8,1.16
120.22,idm_10,64.9,1.16
119.53,idm_10,65.0,1.16
118.84,idm_10,65.1,1.16
118.15,idm_10,65.2,1.16
117.46,idm_10,65.3,1.16
116.77,idm_10,65.4,1.16
116.07,idm_10,65.5,1.16
115.38,idm_10,65.6,1.16
114.68,idm_10,65.7,1.16
113.98,idm_10,65.8,1.16
113.28,idm_10,65.9,1.17
112.59,idm_10,66.0,1.17
111.89,idm_10,66.1,1.17
111.19,idm_10,66.2,1.17
110.49,idm_10,66.3,1.17
109.79,idm_10,66.4,1.17
109.09,idm_10,66.5,1.17
108.39,idm_10,66.6,1.17
107.69,idm_10,66.7,1.17
106.99,idm_10,66.8,1.17
106.29,idm_10,66.9,1.17
105.59,idm_10,67.0,1.17
104.88,idm_10,67.1,1.17
104.18,idm_10,67.2,1.17
103.48,idm_10,67.3,1.17
102.78,idm_10,67.4,1.17
102.07,idm_10,67.5,1.17
101.37,idm_10,67.6,1.17
100.66,idm_10,67.7,1.17
99.96,idm_10,67.8,1.16
99.25,idm_10,67.9,1.16
98.54,idm_10,68.0,1.16
97.83,idm_10,68.1,1.16
97.12,idm_10,68.2,1.16
96.4,idm_10,68.3,1.16
95.69,idm_10,68.4,1.16
94.97,idm_10,68.5,1.15
94.25,idm_10,68.6,1.15
93.53,idm_10,68.7,1.15
92.81,idm_10,68.8,1.15
92.08,idm_10,68.9,1.14
91.35,idm_10,69.0,1.14
90.62,idm_10,69.1,1.13
89.89,idm_10,69.2,1.13
89.15,idm_10,69.3,1.13
88.41,idm_10,69.4,1.12
87.66,idm_10,69.5,1.12
86.92,idm_10,69.6,1.11
86.17,idm_10,69.7,1.11
85.42,idm_10,69.8,1.1
84.66,idm_10,69.9,1.09
83.91,idm_10,70.0,1.09
83.15,idm_10,70.1,1.08
82.39,idm_10,70.2,1.07
81.63,idm_10,70.3,1.06
80.87,idm_10,70.4,1.05
80.11,idm_10,70.5,1.05
79.35,idm_10,70.6,1.04
78.59,idm_10,70.7,1.03
77.83,idm_10,70.8,1.02
77.08,idm_10,70.9,1.01
76.33,idm_10,71.0,1.0
75.58,idm_10,71.1,0.99
74.85,idm_10,71.2,0.98
74.12,idm_10,71.3,0.96
73.4,idm_10,71.4,0.95
72.69,idm_10,71.5,0.94
71.99,idm_10,71.6,0.93
71.31,idm_10,71.7,0.92
70.63,idm_10,71.8,0.9
69.98,idm_10,71.9,0.89
69.34,idm_10,72.0,0.88
68.72,idm_10,72.1,0.87
68.13,idm_10,72.2,0.86
67.55,idm_10,72.3,0.84
67.0,idm_10,72.4,0.83
66.47,idm_10,72.5,0.82
0.0,idm_10,72.6,0.0
0.0,idm_10,72.7,0.0
0.0,idm_10,72.8,0.0
0.0,idm_10,72.9,0.0
0.0,idm_10,73.0,0.0
0.0,idm_10,73.1,0.0
0.0,idm_10,73.2,0.0
0.0,idm_10,73.3,0.0
0.0,idm_10,73.4,0.0
0.0,idm_10,73.5,0.0
0.0,idm_10,73.6,0.0
0.0,idm_10,73.7,0.0
0.0,idm_10,73.8,0.0
0.0,idm_10,73.9,0.0
0.0,idm_10,74.0,0.0
0.0,idm_10,74.1,0.0
0.0,idm_10,74.2,0.0
0.0,idm_10,74.3,0.0
0.0,idm_10,74.4,0.0
0.0,idm_10,74.5,0.0
0.0,idm_10,74.6,0.0
0.0,idm_10,74.7,0.0
0.0,idm_10,74.8,0.0
0.0,idm_10,74.9,0.0
0.0,idm_10,75.0,0.0
0.0,idm_10,75.1,0.0
0.0,idm_10,75.2,0.0
0.0,idm_10,75.3,0.0
0.0,idm_10,75.4,0.0
0.0,idm_10,75.5,0.0
0.0,idm_10,75.6,0.0
0.0,idm_10,75.7,0.0
0.0,idm_10,75.8,0.0
0.0,idm_10,75.9,0.0
0.0,idm_10,76.0,0.0
0.0,idm_10,76.1,0.0
0.0,idm_10,76.2,0.0
0.0,idm_10,76.3,0.0
0.0,idm_10,76.4,0.0
0.0,idm_10,76.5,0.0
0.0,idm_10,76.6,0.0
0.0,idm_10,76.7,0.0
0.0,idm_10,76.8,0.0
0.0,idm_10,76.9,0.0
0.0,idm_10,77.0,0.0
0.0,idm_10,77.1,0.0
0.0,idm_10,77.2,0.0
0.0,idm_10,77.3,0.0
0.0,idm_10,77.4,0.0
0.0,idm_10,77.5,0.0
0.0,idm_10,77.6,0.0
0.0,idm_10,77.7,0.0
0.0,idm_10,77.8,0.0
0.0,idm_10,77.9,0.0
0.0,idm_10,78.0,0.0
0.0,idm_10,78.1,0.0
0.0,idm_10,78.2,0.0
0.0,idm_10,78.3,0.0
0.0,idm_10,78.4,0.0
0.0,idm_10,78.5,0.0
0.0,idm_10,78.6,0.0
0.0,idm_10,78.7,0.0
0.0,idm_10,78.8,0.0
0.0,idm_10,78.9,0.0
0.0,idm_10,79.0,0.0
0.0,idm_10,79.1,0.0
0.0,idm_10,79.2,0.0
0.0,idm_10,79.3,0.0
0.0,idm_10,79.4,0.0
0.0,idm_10,79.5,0.0
0.0,idm_10,79.6,0.0
0.0,idm_10,79.7,0.0
0.0,idm_10,79.8,0.0
0.0,idm_10,79.9,0.0
0.0,idm_10,80.0,0.0
0.0,idm_10,80.1,0.0
0.0,idm_10,80.2,0.0
0.0,idm_10,80.3,0.0
0.0,idm_10,80.4,0.0
0.0,idm_10,80.5,0.0
0.0,idm_10,80.6,0.0
0.0,idm_10,80.7,0.0
0.0,idm_10,80.8,0.0
0.0,idm_10,80.9,0.0
0.0,idm_10,81.0,0.0
0.0,idm_10,81.1,0.0
0.0,idm_10,81.2,0.0
0.0,idm_10,81.3,0.0
0.0,idm_10,81.4,0.0
0.0,idm_10,81.5,0.0
0.0,idm_10,81.6,0.0
0.0,idm_10,81.7,0.0
0.0,idm_10,81.8,0.0
0.0,idm_10,81.9,0.0
0.0,idm_10,82.0,0.0
0.0,idm_10,82.1,0.0
0.0,idm_10,82.2,0.0
0.0,idm_10,82.3,0.0
0.0,idm_10,82.4,0.0
0.0,idm_10,82.5,0.0
0.0,idm_10,82.6,0.0
0.0,idm_10,82.7,0.0
0.0,idm_10,82.8,0.0
0.0,idm_10,82.9,0.0
0.0,idm_10,83.0,0.0
0.0,idm_10,83.1,0.0
0.0,idm_10,83.2,0.0
0.0,idm_10,83.3,0.0
0.0,idm_10,83.4,0.0
0.0,idm_10,83.5,0.0
0.0,idm_10,83.6,0.0
0.0,idm_10,83.7,0.0
0.0,idm_10,83.8,0.0
0.0,idm_10,83.9,0.0
0.0,idm_10,84.0,0.0
0.0,idm_10,84.1,0.0
0.0,idm_10,84.2,0.0
0.0,idm_10,84.3,0.0
0.0,idm_10,84.4,0.0
0.0,idm_10,84.5,0.0
0.0,idm_10,84.6,0.0
0.0,idm_10,84.7,0.0
0.0,idm_10,84.8,0.0
0.0,idm_10,84.9,0.0
0.0,idm_10,85.0,0.0
0.0,idm_10,85.1,0.0
0.0,idm_10,85.2,0.0
0.0,idm_10,85.3,0.0
0.0,idm_10,85.4,0.0
0.0,idm_10,85.5,0.0
0.0,idm_10,85.6,0.0
0.0,idm_10,85.7,0.0
0.0,idm_10,85.8,0.0
0.0,idm_10,85.9,0.0
0.0,idm_10,86.0,0.0
0.0,idm_10,86.1,0.0
0.0,idm_10,86.2,0.0
0.0,idm_10,86.3,0.0
0.0,idm_10,86.4,0.0
0.0,idm_10,86.5,0.0
0.0,idm_10,86.6,0.0
0.0,idm_10,86.7,0.0
0.0,idm_10,86.8,0.0
0.0,idm_10,86.9,0.0
0.0,idm_10,87.0,0.0
0.0,idm_10,87.1,0.0
0.0,idm_10,87.2,0.0
0.0,idm_10,87.3,0.0
0.0,idm_10,87.4,0.0
0.0,idm_10,87.5,0.0
0.0,idm_10,87.6,0.0
164.75,idm_10,87.7,1.2
164.66,idm_10,87.8,1.2
164.52,idm_10,87.9,1.2
164.32,idm_10,88.0,1.2
164.07,idm_10,88.1,1.2
163.77,idm_10,88.2,1.2
163.42,idm_10,88.3,1.2
163.04,idm_10,88.4,1.2
162.61,idm_10,88.5,1.2
162.15,idm_10,88.6,1.2
161.65,idm_10,88.7,1.2
161.12,idm_10,88.8,1.19
160.56,idm_10,88.9,1.19
159.97,idm_10,89.0,1.19
159.36,idm_10,89.1,1.19
158.72,idm_10,89.2,1.19
158.06,idm_10,89.3,1.19
157.37,idm_10,89.4,1.19
156.67,idm_10,89.5,1.19
155.95,idm_10,89.6,1.19
155.21,idm_10,89.7,1.19
154.46,idm_10,89.8,1.19
153.69,idm_10,89.9,1.19
152.91,idm_10,90.0,1.19
152.12,idm_10,90.1,1.19
151.32,idm_10,90.2,1.19
150.51,idm_10,90.3,1.19
149.68,idm_10,90.4,1.19
148.85,idm_10,90.5,1.19
148.01,idm_10,90.6,1.19
147.17,idm_10,90.7,1.19
146.31,idm_10,90.8,1.19
145.45,idm_10,90.9,1.19
144.59,idm_10,91.0,1.19
143.72,idm_10,91.1,1.19
142.85,idm_10,91.2,1.19
141.97,idm_10,91.3,1.19
141.09,idm_10,91.4,1.19
140.21,idm_10,91.5,1.19
139.32,idm_10,91.6,1.19
138.43,idm_10,91.7,1.19
137.55,idm_10,91.8,1.19
136.66,idm_10,91.9,1.19
135.76,idm_10,92.0,1.19
134.87,idm_10,92.1,1.2
133.98,idm_10,92.2,1.2
133.09,idm_10,92.3,1.2
132.2,idm_10,92.4,1.2
131.3,idm_10,92.5,1.2
130.41,idm_10,92.6,1.2
129.52,idm_10,92.7,1.2
128.63,idm_10,92.8,1.2
127.75,idm_10,92.9,1.2
126.86,idm_10,93.0,1.21
125.98,idm_10,93.1,1.21
125.09,idm_10,93.2,1.21
124.21,idm_10,93.3,1.21
123.34,idm_10,93.4,1.21
122.46,idm_10,93.5,1.21
121.59,idm_10,93.6,1.21
120.72,idm_10,93.7,1.22
119.85,idm_10,93.8,1.22
118.98,idm_10,93.9,1.22
118.12,idm_10,94.0,1.22
117.26,idm_10,94.1,1.22
116.41,idm_10,94.2,1.22
115.56,idm_10,94.3,1.23
114.71,idm_10,94.4,1.23
113.86,idm_10,94.5,1.23
113.02,idm_10,94.6,1.23
112.18,idm_10,94.7,1.23
111.35,idm_10,94.8,1.23
110.52,idm_10,94.9,1.24
109.69,idm_10,95.0,1.24
108.87,idm_10,95.1,1.24
108.05,idm_10,95.2,1.24
107.24,idm_10,95.3,1.24
106.43,idm_10,95.4,1.24
105.62,idm_10,95.5,1.25
104.82,idm_10,95.6,1.25
104.02,idm_10,95.7,1.25
103.23,idm_10,95.8,1.25
102.44,idm_10,95.9,1.25
101.66,idm_10,96.0,1.26
100.88,idm_10,96.1,1.26
100.1,idm_10,96.2,1.26
99.33,idm_10,96.3,1.26
98.56,idm_10,96.4,1.26
97.8,idm_10,96.5,1.27
97.04,idm_10,96.6,1.27
96.29,idm_10,96.7,1.27
95.54,idm_10,96.8,1.27
94.79,idm_10,96.9,1.27
94.05,idm_10,97.0,1.28
93.32,idm_10,97.1,1.28
92.58,idm_10,97.2,1.28
91.85,idm_10,97.3,1.28
91.13,idm_10,97.4,1.28
90.41,idm_10,97.5,1.29
89.69,idm_10,97.6,1.29
88.97,idm_10,97.7,1.29
88.26,idm_10,97.8,1.29
87.55,idm_10,97.9,1.29
86.85,idm_10,98.0,1.3
86.14,idm_10,98.1,1.3
85.44,idm_10,98.2,1.3
84.73,idm_10,98.3,1.3
84.03,idm_10,98.4,1.3
83.32,idm_10,98.5,1.3
82.62,idm_10,98.6,1.3
81.91,idm_10,98.7,1.3
81.2,idm_10,98.8,1.31
80.48,idm_10,98.9,1.31
79.75,idm_10,99.0,1.31
79.02,idm_10,99.1,1.3
78.27,idm_10,99.2,1.3
77.52,idm_10,99.3,1.3
76.74,idm_10,99.4,1.3
75.95,idm_10,99.5,1.3
75.14,idm_10,99.6,1.29
74.3,idm_10,99.7,1.29
73.44,idm_10,99.8,1.29
72.53,idm_10,99.9,1.28
71.59,idm_10,100.0,1.27
70.61,idm_10,100.1,1.26
69.57,idm_10,100.2,1.25
68.48,idm_10,100.3,1.24
67.32,idm_10,100.4,1.23
66.1,idm_10,100.5,1.21
64.79,idm_10,100.6,1.19
63.4,idm_10,100.7,1.17
61.92,idm_10,100.8,1.15
60.34,idm_10,100.9,1.12
58.65,idm_10,101.0,1.09
56.85,idm_10,101.1,1.06
54.93,idm_10,101.2,1.02
52.9,idm_10,101.3,0.98
50.75,idm_10,101.4,0.93
48.49,idm_10,101.5,0.89
46.12,idm_10,101.6,0.83
43.65,idm_10,101.7,0.78
0.0,idm_10,101.8,0.0
0.0,idm_10,101.9,0.0
0.0,idm_10,102.0,0.0
0.0,idm_10,102.1,0.0
0.0,idm_10,102.2,0.0
0.0,idm_10,102.3,0.0
0.0,idm_10,102.4,0.0
0.0,idm_10,102.5,0.0
0.0,idm_10,102.6,0.0
0.0,idm_10,102.7,0.0
0.0,idm_10,102.8,0.0
0.0,idm_10,102.9,0.0
0.0,idm_10,103.0,0.0
0.0,idm_10,103.1,0.0
0.0,idm_10,103.2,0.0
0.0,idm_10,103.3,0.0
0.0,idm_10,103.4,0.0
0.0,idm_10,103.5,0.0
0.0,idm_10,103.6,0.0
0.0,idm_10,103.7,0.0
0.0,idm_10,103.8,0.0
0.0,idm_10,103.9,0.0
0.0,idm_10,104.0,0.0
0.0,idm_10,104.1,0.0
0.0,idm_10,104.2,0.0
0.0,idm_10,104.3,0.0
0.0,idm_10,104.4,0.0
0.0,idm_10,104.5,0.0
0.0,idm_10,104.6,0.0
0.0,idm_10,104.7,0.0
0.0,idm_10,104.8,0.0
0.0,idm_10,104.9,0.0
0.0,idm_10,105.0,0.0
0.0,idm_10,105.1,0.0
0.0,idm_10,105.2,0.0
0.0,idm_10,105.3,0.0
0.0,idm_10,105.4,0.0
0.0,idm_10,105.5,0.0
0.0,idm_10,105.6,0.0
0.0,idm_10,105.7,0.0
0.0,idm_10,105.8,0.0
0.0,idm_10,105.9,0.0
0.0,idm_10,106.0,0.0
0.0,idm_10,106.1,0.0
0.0,idm_10,106.2,0.0
0.0,idm_10,106.3,0.0
0.0,idm_10,106.4,0.0
0.0,idm_10,106.5,0.0
0.0,idm_10,106.6,0.0
0.0,idm_10,106.7,0.0
0.0,idm_10,106.8,0.0
0.0,idm_10,106.9,0.0
0.0,idm_10,107.0,0.0
0.0,idm_10,107.1,0.0
0.0,idm_10,107.2,0.0
0.0,idm_10,107.3,0.0
0.0,idm_10,107.4,0.0
0.0,idm_10,107.5,0.0
0.0,idm_10,107.6,0.0
0.0,idm_10,107.7,0.0
0.0,idm_10,107.8,0.0
0.0,idm_10,107.9,0.0
0.0,idm_10,108.0,0.0
0.0,idm_10,108.1,0.0
0.0,idm_10,108.2,0.0
0.0,idm_10,108.3,0.0
0.0,idm_10,108.4,0.0
0.0,idm_10,108.5,0.0
0.0,idm_10,108.6,0.0
0.0,idm_10,108.7,0.0
0.0,idm_10,108.8,0.0
0.0,idm_10,108.9,0.0
0.0,idm_10,109.0,0.0
0.0,idm_10,109.1,0.0
0.0,idm_10,109.2,0.0
0.0,idm_10,109.3,0.0
0.0,idm_10,109.4,0.0
0.0,idm_10,109.5,0.0
0.0,idm_10,109.6,0.0
0.0,idm_10,109.7,0.0
0.0,idm_10,109.8,0.0
0.0,idm_10,109.9,0.0
0.0,idm_10,110.0,0.0
0.0,idm_10,110.1,0.0
0.0,idm_10,110.2,0.0
0.0,idm_10,110.3,0.0
0.0,idm_10,110.4,0.0
0.0,idm_10,110.5,0.0
0.0,idm_10,110.6,0.0
0.0,idm_10,110.7,0.0
0.0,idm_10,110.8,0.0
0.0,idm_10,110.9,0.0
0.0,idm_10,111.0,0.0
0.0,idm_10,111.1,0.0
0.0,idm_10,111.2,0.0
0.0,idm_10,111.3,0.0
0.0,idm_10,111.4,0.0
0.0,idm_10,111.5,0.0
0.0,idm_10,111.6,0.0
0.0,idm_10,111.7,0.0
0.0,idm_10,111.8,0.0
0.0,idm_10,111.9,0.0
0.0,idm_10,112.0,0.0
0.0,idm_10,112.1,0.0
0.0,idm_10,112.2,0.0
0.0,idm_10,112.3,0.0
0.0,idm_10,112.4,0.0
0.0,idm_10,112.5,0.0
0.0,idm_10,112.6,0.0
0.0,idm_10,112.7,0.0
0.0,idm_10,112.8,0.0
0.0,idm_10,112.9,0.0
0.0,idm_10,113.0,0.0
0.0,idm_10,113.1,0.0
0.0,idm_10,113.2,0.0
0.0,idm_10,113.3,0.0
0.0,idm_10,113.4,0.0
0.0,idm_10,113.5,0.0
0.0,idm_10,113.6,0.0
0.0,idm_10,113.7,0.0
0.0,idm_10,113.8,0.0
0.0,idm_10,113.9,0.0
0.0,idm_10,114.0,0.0
0.0,idm_10,114.1,0.0
0.0,idm_10,114.2,0.0
0.0,idm_10,114.3,0.0
0.0,idm_10,114.4,0.0
0.0,idm_10,114.5,0.0
0.0,idm_10,114.6,0.0
0.0,idm_10,114.7,0.0
0.0,idm_10,114.8,0.0
0.0,idm_10,114.9,0.0
0.0,idm_10,115.0,0.0
0.0,idm_10,115.1,0.0
0.0,idm_10,115.2,0.0
0.0,idm_10,115.3,0.0
0.0,idm_10,115.4,0.0
0.0,idm_10,115.5,0.0
0.0,idm_10,115.6,0.0
0.0,idm_10,115.7,0.0
0.0,idm_10,115.8,0.0
0.0,idm_10,115.9,0.0
0.0,idm_10,116.0,0.0
0.0,idm_10,116.1,0.0
0.0,idm_10,116.2,0.0
0.0,idm_10,116.3,0.0
0.0,idm_10,116.4,0.0
0.0,idm_10,116.5,0.0
0.0,idm_10,116.6,0.0
0.0,idm_10,116.7,0.0
0.0,idm_10,116.8,0.0
0.0,idm_10,116.9,0.0
0.0,idm_10,117.0,0.0
0.0,idm_10,117.1,0.0
0.0,idm_10,117.2,0.0
0.0,idm_10,117.3,0.0
0.0,idm_10,117.4,0.0
0.0,idm_10,117.5,0.0
0.0,idm_10,117.6,0.0
0.0,idm_10,117.7,0.0
0.0,idm_10,117.8,0.0
0.0,idm_10,117.9,0.0
0.0,idm_10,118.0,0.0
0.0,idm_10,118.1,0.0
0.0,idm_10,118.2,0.0
0.0,idm_10,118.3,0.0
0.0,idm_10,118.4,0.0
0.0,idm_10,118.5,0.0
0.0,idm_10,118.6,0.0
0.0,idm_10,118.7,0.0
0.0,idm_10,118.8,0.0
0.0,idm_10,118.9,0.0
0.0,idm_10,119.0,0.0
0.0,idm_10,119.1,0.0
0.0,idm_10,119.2,0.0
0.0,idm_10,119.3,0.0
0.0,idm_10,119.4,0.0
0.0,idm_10,119.5,0.0
0.0,idm_10,119.6,0.0
0.0,idm_10,119.7,0.0
0.0,idm_10,119.8,0.0
0.0,idm_10,119.9,0.0
0.0,idm_10,120.0,0.0
0.0,idm_10,120.1,0.0
0.0,idm_10,120.2,0.0
0.0,idm_10,120.3,0.0
0.0,idm_10,120.4,0.0
0.0,idm_10,120.5,0.0
0.0,idm_10,120.6,0.0
0.0,idm_10,120.7,0.0
0.0,idm_10,120.8,0.0
0.0,idm_10,120.9,0.0
0.0,idm_10,121.0,0.0
0.0,idm_10,121.1,0.0
164.76,idm_10,121.2,1.2
164.66,idm_10,121.3,1.2
164.5,idm_10,121.4,1.2
164.27,idm_10,121.5,1.2
163.98,idm_10,121.6,1.2
163.63,idm_10,121.7,1.2
163.24,idm_10,121.8,1.2
162.79,idm_10,121.9,1.2
162.3,idm_10,122.0,1.2
161.77,idm_10,122.1,1.2
161.21,idm_10,122.2,1.2
160.6,idm_10,122.3,1.19
159.97,idm_10,122.4,1.19
159.3,idm_10,122.5,1.19
158.61,idm_10,122.6,1.19
157.89,idm_10,122.7,1.19
157.15,idm_10,122.8,1.19
156.39,idm_10,122.9,1.19
155.61,idm_10,123.0,1.19
154.81,idm_10,123.1,1.19
153.99,idm_10,123.2,1.19
153.16,idm_10,123.3,1.19
